ts_run,schedule_slot,target_draw_id,window_n,top3,top12,best_signal,best_a11,ok_alert,source_rows_hist_used,same_day_mid_present,mid_today_nums,debug_json,model_version
2026-03-25T09:28:28Z,manual,LN|2026-03-25|MID,120,"15,55,68","98,68,94,79,66,19,55,15,84,80,25,29",1.675732,1,1,120,0,,"{'window_used': 120, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.605533, 'top12_avg': 1.511939, 'separation': 0.093594, 'mid_today': ''}",LN-quiniela-v3-mid-night
2026-03-25T17:54:12Z,13:00,LN|2026-03-25|MID,120,"15,55,68","98,68,94,79,66,19,55,15,84,80,25,29",1.675732,1,1,120,0,,"{'window_used': 120, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.605533, 'top12_avg': 1.511939, 'separation': 0.093594, 'mid_today': ''}",LN-quiniela-v3-mid-night
2026-03-25T20:26:38Z,16:00,LN|2026-03-25|NIGHT,120,"79,19,38","79,19,35,38,61,08,21,44,57,68,95,11",2.126824,3,1,120,1,"40,20,94","{'window_used': 120, 'regime': 'CONDITIONAL_EDGE', 'unique_numbers': 100, 'top5_avg': 1.953482, 'top12_avg': 1.655014, 'separation': 0.298467, 'mid_today': '40,20,94'}",LN-quiniela-v3-mid-night
2026-03-26T17:57:32Z,13:00,LN|2026-03-26|MID,120,"66,15,68","94,98,68,66,79,19,15,55,84,80,25,40",1.889759,2,1,120,0,,"{'window_used': 120, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.661382, 'top12_avg': 1.524233, 'separation': 0.137149, 'mid_today': ''}",LN-quiniela-v3-mid-night
2026-03-26T20:24:48Z,16:00,LN|2026-03-26|NIGHT,120,"79,19,61","79,19,35,61,38,08,21,44,57,85,68,82",2.460485,3,1,120,1,"01,46,62","{'window_used': 120, 'regime': 'CONDITIONAL_EDGE', 'unique_numbers': 100, 'top5_avg': 2.000375, 'top12_avg': 1.678145, 'separation': 0.32223, 'mid_today': '01,46,62'}",LN-quiniela-v3-mid-night
2026-03-27T17:28:21Z,manual,LN|2026-03-27|MID,120,"98,15,79","94,98,68,66,79,19,15,84,62,55,80,25",1.881117,3,1,120,0,,"{'window_used': 120, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.652027, 'top12_avg': 1.523544, 'separation': 0.128483, 'mid_today': ''}",LN-quiniela-v3-mid-night
2026-03-27T17:44:32Z,13:00,LN|2026-03-27|MID,120,"98,15,79","94,98,68,66,79,19,15,84,62,55,80,25",1.881117,3,1,120,0,,"{'window_used': 120, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.652027, 'top12_avg': 1.523544, 'separation': 0.128483, 'mid_today': ''}",LN-quiniela-v3-mid-night
2026-03-27T20:24:07Z,16:00,LN|2026-03-27|NIGHT,120,"79,35,38","79,19,35,38,61,08,68,21,57,85,44,11",2.400048,4,1,120,1,"35,61,98","{'window_used': 120, 'regime': 'CONDITIONAL_EDGE', 'unique_numbers': 100, 'top5_avg': 1.998322, 'top12_avg': 1.698146, 'separation': 0.300177, 'mid_today': '35,61,98'}",LN-quiniela-v3-mid-night
2026-03-28T17:24:17Z,13:00,LN|2026-03-28|MID,120,"79,66,19","98,94,66,79,68,19,84,62,15,55,80,25",1.998687,4,1,120,0,,"{'window_used': 120, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.679013, 'top12_avg': 1.524341, 'separation': 0.154672, 'mid_today': ''}",LN-quiniela-v3-mid-night
2026-03-28T20:16:37Z,16:00,LN|2026-03-28|NIGHT,120,"79,19,38","79,19,35,57,38,61,08,21,68,54,44,85",2.37637,4,1,120,1,"50,04,11","{'window_used': 120, 'regime': 'CONDITIONAL_EDGE', 'unique_numbers': 100, 'top5_avg': 1.938327, 'top12_avg': 1.709012, 'separation': 0.229316, 'mid_today': '50,04,11'}",LN-quiniela-v3-mid-night
2026-03-29T17:21:09Z,manual,LN|2026-03-29|MID,120,"94,98,66","94,98,66,68,79,19,50,84,62,15,55,80",1.992344,4,1,120,0,,"{'window_used': 120, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.688339, 'top12_avg': 1.52867, 'separation': 0.159669, 'mid_today': ''}",LN-quiniela-v3-mid-night
2026-03-29T17:25:40Z,13:00,LN|2026-03-29|MID,120,"94,98,66","94,98,66,68,79,19,50,84,62,15,55,80",1.992344,4,1,120,0,,"{'window_used': 120, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.688339, 'top12_avg': 1.52867, 'separation': 0.159669, 'mid_today': ''}",LN-quiniela-v3-mid-night
2026-03-29T19:11:04Z,manual,LN|2026-03-29|NIGHT,120,"79,61,19","79,19,35,57,38,61,08,21,68,85,54,84",2.406032,4,1,120,1,"85,62,71","{'window_used': 120, 'regime': 'CONDITIONAL_EDGE', 'unique_numbers': 100, 'top5_avg': 1.92159, 'top12_avg': 1.700693, 'separation': 0.220897, 'mid_today': '85,62,71'}",LN-quiniela-v3-mid-night
2026-03-29T20:18:27Z,16:00,LN|2026-03-29|NIGHT,120,"79,61,19","79,19,35,57,38,61,08,21,68,85,54,84",2.406032,4,1,120,1,"85,62,71","{'window_used': 120, 'regime': 'CONDITIONAL_EDGE', 'unique_numbers': 100, 'top5_avg': 1.92159, 'top12_avg': 1.700693, 'separation': 0.220897, 'mid_today': '85,62,71'}",LN-quiniela-v3-mid-night
2026-03-30T17:41:55Z,manual,LN|2026-03-30|MID,120,"94,98,79","98,94,62,68,79,19,66,84,15,50,55,80",1.973186,3,1,120,0,,"{'window_used': 120, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.72485, 'top12_avg': 1.532942, 'separation': 0.191908, 'mid_today': ''}",LN-quiniela-v3-mid-night
2026-03-30T17:50:26Z,13:00,LN|2026-03-30|MID,120,"94,98,79","98,94,62,68,79,19,66,84,15,50,55,80",1.973186,3,1,120,0,,"{'window_used': 120, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.72485, 'top12_avg': 1.532942, 'separation': 0.191908, 'mid_today': ''}",LN-quiniela-v3-mid-night
2026-03-30T20:32:50Z,16:00,LN|2026-03-30|NIGHT,120,"79,35,19","79,19,35,57,38,84,61,08,68,21,54,44",2.358463,3,1,120,1,"33,92,41","{'window_used': 120, 'regime': 'CONDITIONAL_EDGE', 'unique_numbers': 100, 'top5_avg': 1.902402, 'top12_avg': 1.698028, 'separation': 0.204374, 'mid_today': '33,92,41'}",LN-quiniela-v3-mid-night
2026-03-31T17:52:17Z,13:00,LN|2026-03-31|MID,120,"94,98,79","98,94,62,68,79,19,84,66,15,50,55,46",1.975991,3,1,120,0,,"{'window_used': 120, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.71296, 'top12_avg': 1.513888, 'separation': 0.199072, 'mid_today': ''}",LN-quiniela-v3-mid-night
2026-03-31T20:31:35Z,16:00,LN|2026-03-31|NIGHT,120,"79,19,08","79,21,19,57,35,84,08,38,68,61,54,44",2.335295,2,1,120,1,"64,06,99","{'window_used': 120, 'regime': 'CONDITIONAL_EDGE', 'unique_numbers': 100, 'top5_avg': 1.92392, 'top12_avg': 1.717244, 'separation': 0.206676, 'mid_today': '64,06,99'}",LN-quiniela-v3-mid-night
2026-04-01T17:33:34Z,manual,LN|2026-04-01|MID,120,"98,94,19","98,94,62,68,19,50,84,79,66,15,46,55",1.955457,3,1,120,0,,"{'window_used': 120, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.690629, 'top12_avg': 1.498285, 'separation': 0.192343, 'mid_today': ''}",LN-quiniela-v3-mid-night
2026-04-01T17:44:42Z,13:00,LN|2026-04-01|MID,120,"98,94,19","98,94,62,68,19,50,84,79,66,15,46,55",1.955457,3,1,120,0,,"{'window_used': 120, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.690629, 'top12_avg': 1.498285, 'separation': 0.192343, 'mid_today': ''}",LN-quiniela-v3-mid-night
2026-04-01T20:32:36Z,16:00,LN|2026-04-01|NIGHT,120,"79,19,21","79,84,21,57,19,35,38,08,68,61,11,54",2.296864,3,1,120,1,"27,72,16","{'window_used': 120, 'regime': 'CONDITIONAL_EDGE', 'unique_numbers': 100, 'top5_avg': 1.968203, 'top12_avg': 1.724392, 'separation': 0.243811, 'mid_today': '27,72,16'}",LN-quiniela-v3-mid-night
2026-04-02T17:44:46Z,13:00,LN|2026-04-02|MID,120,"98,94,62","98,62,94,68,50,79,19,66,84,46,15,55",1.93422,3,1,120,0,,"{'window_used': 120, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.669393, 'top12_avg': 1.474949, 'separation': 0.194444, 'mid_today': ''}",LN-quiniela-v3-mid-night
2026-04-02T20:22:56Z,16:00,LN|2026-04-02|NIGHT,120,"79,57,19","79,84,57,21,19,35,38,68,08,61,11,54",2.268364,3,1,120,1,"27,72,16","{'window_used': 120, 'regime': 'CONDITIONAL_EDGE', 'unique_numbers': 100, 'top5_avg': 1.949983, 'top12_avg': 1.698042, 'separation': 0.25194, 'mid_today': '27,72,16'}",LN-quiniela-v3-mid-night
2026-04-03T17:29:22Z,13:00,LN|2026-04-03|MID,120,"98,94,62","98,62,94,68,50,79,19,66,84,46,15,55",1.93422,3,1,120,0,,"{'window_used': 120, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.669393, 'top12_avg': 1.474949, 'separation': 0.194444, 'mid_today': ''}",LN-quiniela-v3-mid-night
2026-04-03T20:22:10Z,16:00,LN|2026-04-03|NIGHT,120,"79,57,19","79,84,57,21,19,35,38,68,08,61,11,54",2.268364,3,1,120,1,"27,72,16","{'window_used': 120, 'regime': 'CONDITIONAL_EDGE', 'unique_numbers': 100, 'top5_avg': 1.949983, 'top12_avg': 1.698042, 'separation': 0.25194, 'mid_today': '27,72,16'}",LN-quiniela-v3-mid-night
2026-04-04T17:25:03Z,13:00,LN|2026-04-04|MID,120,"98,94,62","98,62,94,27,50,68,79,66,72,46,15,41",1.892614,3,1,120,0,,"{'window_used': 120, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.665287, 'top12_avg': 1.462258, 'separation': 0.203028, 'mid_today': ''}",LN-quiniela-v3-mid-night
